HOMBRE,SOLTERO,FAMILIAR,30,2886942,842453,0,120,70300000,675,E
HOMBRE,CASADO,FAMILIAR,49,3153975,300000,0,60,28948000,28,A
HOMBRE,CASADO,#¡VALOR!,79,644350,330850,0,140,26700000,798,E
HOMBRE,UNION LIBRE ,FAMILIAR,44,4903650,1975633,0,61,69442200,145,D
HOMBRE,CASADO,#¡VALOR!,40,1718314,1026738,0,140,59200000,645,E
HOMBRE,SEPARADO,PROPIA,59,828116,66249,0,80,8637466,311,E
HOMBRE,SOLTERO,PROPIA,64,10124250,1500000,0,48,7450761,753,E
MUJER,SOLTERO,FAMILIAR,27,1200000,96000,0,51,12131614,357,E
HOMBRE,CASADO,FAMILIAR,45,1297140,97120,0,60,30000000,22,A
MUJER,UNION LIBRE ,PROPIA,45,6787593,2000000,0,35,19968774,83,D
HOMBRE,SOLTERO,PROPIA,38,0,21675000,0,60,160000000,176,D
HOMBRE,CASADO,PROPIA,49,1663721,623234,0,140,47000000,5,A
HOMBRE,CASADO,FAMILIAR,58,10003417,7633163,0,60,47964857,82,C
HOMBRE,SOLTERO,PROPIA,57,4300000,1500000,0,60,33000000,21,A
HOMBRE,SOLTERO,PROPIA,54,13000000,8372000,1,72,99431259,752,E
HOMBRE,SOLTERO,PROPIA,67,3243333,324333,0,60,45000000,174,D
HOMBRE,UNION LIBRE ,PROPIA,52,28687000,23081362,2,60,55000000,21,A
HOMBRE,SEPARADO,FAMILIAR,34,3753549,1267518,0,177,75630949,798,EE
MUJER,SOLTERO,PROPIA,56,2880000,1300000,0,55,15683470,20,D
HOMBRE,SEPARADO,FAMILIAR,44,4277168,1470852,0,180,87060730,97,D
MUJER,UNION LIBRE ,#N/A,14,2764298343,1183283403,40,34,4000000000,508,E
HOMBRE,CASADO,PROPIA,62,2312488,554999,0,60,9851472,20,A
MUJER,CASADO,PROPIA,35,1,1000003,0,96,39226045,566,E
HOMBRE,SOLTERO,FAMILIAR,57,5000000,3600000,1,72,92653348,446,E
HOMBRE,CASADO,FAMILIAR,49,1112800,82069,2,72,13520000,19,A
MUJER,CASADO,PROPIA,35,1,1000003,0,18,1966634,566,E
HOMBRE,CASADO,FAMILIAR,36,1977665,589666,0,77,45000000,5,A
HOMBRE,SOLTERO,FAMILIAR,63,2568688,1395374,0,140,88500000,280,E
HOMBRE,SOLTERO,FAMILIAR,34,950225,313055,0,120,39900000,706,E
MUJER,SEPARADO,FAMILIAR,71,1444307,875969,0,24,3146651,474,E
HOMBRE,SOLTERO,FAMILIAR,38,120000000,500000,0,36,188500000,16,A
HOMBRE,CASADO,PROPIA,53,2084986,616904,0,120,41000000,5,A
HOMBRE,CASADO,#¡VALOR!,58,1800000,975000,1,60,62500000,290,E
HOMBRE,SOLTERO,PROPIA,53,4800000,806000,0,60,47516389,198,E
MUJER,SOLTERO,FAMILIAR,34,2088694,1002194,0,134,69000000,36,A
MUJER,SOLTERO,ARRENDADA,39,1801832,862924,0,140,59900000,524,E
MUJER,SOLTERO,FAMILIAR,35,1977665,854477,0,96,50000000,402,E
HOMBRE,UNION LIBRE ,FAMILIAR,52,1675787,479907,0,140,39200000,5,A
MUJER,CASADO,PROPIA,35,0,2000000,0,60,115500000,838,E
MUJER,CASADO,PROPIA,60,13362500,1610842,1,60,60000000,15,A
HOMBRE,SOLTERO,FAMILIAR,41,0,13776000,0,60,60500000,197,E
HOMBRE,CASADO,FAMILIAR,33,2121423,971732,0,140,67000000,675,E
MUJER,CASADO,FAMILIAR,46,38000000,1000000,0,84,86000000,45,B
MUJER,SOLTERO,FAMILIAR,67,1991563,1427346,0,181,29503501,280,E
MUJER,SEPARADO,PROPIA,51,3270865,1663495,0,180,72603241,349,E
HOMBRE,SOLTERO,FAMILIAR,37,1752278,795196,0,120,64900000,494,E
HOMBRE,UNION LIBRE ,FAMILIAR,47,1100000,857487,0,73,50674083,349,E
MUJER,SEPARADO,PROPIA,47,2800000,280001,0,60,70000000,623,E
HOMBRE,CASADO,PROPIA,52,1100000,1230667,1,60,22749720,411,E
HOMBRE,CASADO,FAMILIAR,44,2477441,1557454,0,60,28800000,441,E
HOMBRE,SOLTERO,FAMILIAR,40,2109854,210987,0,72,12541472,74,C
HOMBRE,UNION LIBRE ,FAMILIAR,41,0,35380014,0,72,179900000,731,E
MUJER,VIUDO,ARRENDADA,83,5800000,2632119,0,60,64000000,195,E
HOMBRE,CASADO,FAMILIAR,52,4153208,1756600,2,120,170000000,218,D
HOMBRE,UNION LIBRE ,#¡VALOR!,37,1495639,709945,0,140,67600000,97,D
HOMBRE,SOLTERO,FAMILIAR,36,1692294,620575,0,120,14100000,5,A
HOMBRE,SOLTERO,PROPIA,36,2185875,1256170,0,130,61000000,555,E
MUJER,UNION LIBRE ,FAMILIAR,42,1405338,149420,0,140,57500000,5,A
HOMBRE,SOLTERO,PROPIA,63,5265509,2596971,1,60,27935000,13,D
HOMBRE,VIUDO,FAMILIAR,53,635842,671125,0,120,48634709,135,E
HOMBRE,SOLTERO,PROPIA,40,2315148,472590,0,72,47334015,12,A
HOMBRE,SOLTERO,PROPIA,37,1,2,0,60,71612100,12,A
HOMBRE,UNION LIBRE ,PROPIA,56,40000000,29096734,0,60,77500000,12,A
MUJER,SEPARADO,PROPIA,72,7157667,4774667,0,60,97000000,165,D
MUJER,CASADO,FAMILIAR,76,881115,248853,0,60,63000000,559,E
HOMBRE,CASADO,PROPIA,72,1682618,786632,0,72,25340931,409,E
HOMBRE,CASADO,FAMILIAR,41,11000000,8058859,0,72,119047321,73,E
HOMBRE,UNION LIBRE ,FAMILIAR,41,1,200003,0,72,92058514,104,D
MUJER,UNION LIBRE ,PROPIA,47,40000000,1000000,0,60,75000000,43,B
HOMBRE,CASADO,FAMILIAR,53,8489333,1049776,0,60,20000000,194,D
HOMBRE,CASADO,PROPIA,47,8000000,3064271,2,60,70000000,743,E
HOMBRE,CASADO,PROPIA,81,4523267,1690780,0,60,10000000,104,D
HOMBRE,CASADO,FAMILIAR,42,3137955,1567587,0,60,43700000,12,A
MUJER,SOLTERO,FAMILIAR,34,3241452,1529798,0,150,110000000,433,E
HOMBRE,SOLTERO,FAMILIAR,36,2090782,1111719,0,140,78500000,433,E
MUJER,DIVORCIADO,FAMILIAR,62,470911000,425315647,0,60,42151073,835,E
HOMBRE,CASADO,PROPIA,49,2606298,1397399,0,222,63962716,5,A
HOMBRE,CASADO,PROPIA,61,0,0,0,90,114644110,194,E
HOMBRE,SOLTERO,PROPIA,62,6649024,200000,0,60,16000000,134,D
HOMBRE,CASADO,PROPIA,60,9000000,3462813,0,60,25000000,225,E
HOMBRE,UNION LIBRE ,PROPIA,70,8900000,5321844,2,72,60784683,12,B
HOMBRE,SOLTERO,PROPIA,34,2455586,1141755,0,88,87500000,218,D
HOMBRE,SOLTERO,FAMILIAR,32,2429065,897202,0,140,67000000,614,E
HOMBRE,SOLTERO,FAMILIAR,33,2056972,1253139,0,140,58000000,36,B
MUJER,CASADO,ARRENDADA,36,3619901,1527570,0,60,5745576,12,A
MUJER,CASADO,PROPIA,44,820858,89644,0,96,40249986,43,D
HOMBRE,CASADO,PROPIA,61,25776583,20683767,0,61,100000000,73,E
HOMBRE,SOLTERO,FAMILIAR,47,1800000,1239921,2,60,34845000,12,A
MUJER,VIUDO,PROPIA,70,1,4,0,46,42377650,12,A
HOMBRE,SOLTERO,ARRENDADA,62,916826,405102,0,41,6574701,2,A
MUJER,SOLTERO,FAMILIAR,28,1083930,237874,0,49,12763770,659,E
HOMBRE,SOLTERO,FAMILIAR,27,1479261,118341,0,59,11313144,7,A
HOMBRE,CASADO,FAMILIAR,36,800000,300000,0,36,7375892,550,E
HOMBRE,SOLTERO,FAMILIAR,34,2060278,960924,0,119,72500000,614,E
HOMBRE,SOLTERO,FAMILIAR,32,2040828,387318,0,48,20000000,5,A
HOMBRE,SOLTERO,FAMILIAR,46,6000000,1958021,0,60,62700000,70,C
MUJER,SOLTERO,FAMILIAR,46,4400000,1656026,1,60,26000000,8,A
HOMBRE,SOLTERO,FAMILIAR,42,1156354,3939274,0,60,57979678,8,A
MUJER,SOLTERO,PROPIA,58,879313,0,0,60,17679593,647,E
HOMBRE,CASADO,FAMILIAR,41,2169560,1146466,0,140,70000000,645,E
MUJER,CASADO,PROPIA,50,3033099,0,0,72,50434830,6,A
HOMBRE,CASADO,FAMILIAR,34,2700000,0,0,73,78397855,6,A
MUJER,SOLTERO,PROPIA,59,7500000,1,1,60,39000000,68,B
MUJER,SEPARADO,FAMILIAR,54,1578076,709843,0,55,19737359,767,E
MUJER,CASADO,PROPIA,53,9000000,8021500,2,48,10776853,341,D
HOMBRE,SOLTERO,FAMILIAR,27,1977665,340266,0,60,30000000,310,D
HOMBRE,CASADO,PROPIA,59,3499625,1584280,0,140,82500000,5,A
HOMBRE,UNION LIBRE ,FAMILIAR,35,2137284,978915,0,140,63600000,280,E
HOMBRE,UNION LIBRE ,PROPIA,36,50000000,1000000,0,36,150000000,424,D
HOMBRE,CASADO,FAMILIAR,38,5550614,2393701,0,140,198800000,463,E
MUJER,CASADO,PROPIA,61,213935500,158438083,0,60,130500000,342,D
MUJER,CASADO,PROPIA,76,828116,400861,0,138,20500000,5,A
HOMBRE,CASADO,FAMILIAR,46,0,174706298,0,61,175000000,4,B
HOMBRE,UNION LIBRE ,FAMILIAR,57,1638000,200000,0,72,72348829,493,E
HOMBRE,CASADO,FAMILIAR,46,833652,825884,0,111,35000000,494,E
HOMBRE,CASADO,PROPIA,56,20340800,7211697,1,60,43000000,1,A
HOMBRE,CASADO,PROPIA,54,992755,1026880,0,123,65000000,280,E
MUJER,CASADO,PROPIA,58,1450868,399717,0,172,63940308,5,E
MUJER,CASADO,FAMILIAR,54,1685000,800000,0,60,18500000,31,E
HOMBRE,SOLTERO,FAMILIAR,46,3132800,727280,1,60,71000000,458,E
HOMBRE,CASADO,ARRENDADA,57,5638100,2500000,1,73,125346388,62,B
HOMBRE,SOLTERO,FAMILIAR,34,4200000,500000,0,73,40630000,243,D
HOMBRE,SOLTERO,FAMILIAR,50,1922618,1022359,0,120,61800000,189,D
HOMBRE,CASADO,PROPIA,41,2167637,953471,0,140,88000000,36,A
HOMBRE,SEPARADO,FAMILIAR,55,1,1000002,0,72,135299406,577,E
HOMBRE,SEPARADO,#N/A,71,969449,1075449,0,60,10000000,29,C
MUJER,CASADO,FAMILIAR,66,2800000,500000,0,60,22219000,395,E
MUJER,CASADO,PROPIA,63,3035683,1611779,0,140,117000000,36,A
HOMBRE,UNION LIBRE ,PROPIA,61,936480,341570,0,120,25000000,5,A
HOMBRE,CASADO,FAMILIAR,39,1141243,855195,0,120,68300000,736,E
HOMBRE,SOLTERO,PROPIA,56,1380000,124400,2,60,47982267,302,E
HOMBRE,CASADO,PROPIA,61,781242,93800,0,140,12000000,5,A
HOMBRE,SOLTERO,FAMILIAR,33,1892501,911171,0,140,62000000,736,E
HOMBRE,UNION LIBRE ,#¡VALOR!,38,1404603,757533,0,140,73000000,402,E
HOMBRE,SOLTERO,FAMILIAR,31,2400813,1120119,0,140,72800000,433,E
HOMBRE,CASADO,FAMILIAR,41,3253847,1584521,0,225,220846793,67,D
MUJER,SEPARADO,PROPIA,53,3973441,1752199,0,140,88500000,5,A
MUJER,UNION LIBRE ,FAMILIAR,33,1458272,633057,0,117,30200000,5,A
HOMBRE,UNION LIBRE ,PROPIA,54,5800000,1022000,0,60,80000000,24,C
HOMBRE,SOLTERO,ARRENDADA,44,3138000,481420,0,60,55466745,24,A
MUJER,SOLTERO,FAMILIAR,55,1817402,942768,0,72,32700000,5,B
MUJER,SOLTERO,PROPIA,49,1632645,787299,0,120,54500000,5,A
HOMBRE,CASADO,PROPIA,52,0,53553000,0,60,298739700,116,C
MUJER,CASADO,PROPIA,41,0,72000000,0,60,320000000,146,C
HOMBRE,SOLTERO,FAMILIAR,27,1977665,352261,0,140,52200000,371,E
MUJER,SOLTERO,FAMILIAR,41,963000,763564,0,72,53395796,510,E
MUJER,CASADO,FAMILIAR,71,1197343,516781,0,62,7946174,814,E
HOMBRE,SOLTERO,FAMILIAR,51,2632722,1401278,0,180,63972044,675,E
MUJER,SOLTERO,PROPIA,38,1493655,710460,0,120,57500000,97,C
HOMBRE,SOLTERO,ARRENDADA,41,5870562,640231,0,120,87500000,524,E
HOMBRE,SOLTERO,PROPIA,53,5000000,2000000,0,72,39634721,114,D
HOMBRE,SOLTERO,PROPIA,52,5500000,2226649,1,72,40461872,569,E
HOMBRE,CASADO,PROPIA,61,70483000,5000000,0,61,40000000,83,E
HOMBRE,SOLTERO,FAMILIAR,33,1998749,934474,0,120,39500000,249,E
HOMBRE,SOLTERO,PROPIA,28,0,52011467,0,60,349580000,82,C
HOMBRE,UNION LIBRE ,FAMILIAR,55,946000,132948,0,60,22553000,599,E
HOMBRE,CASADO,FAMILIAR,49,3999600,319968,0,60,30000000,21,E
HOMBRE,SOLTERO,ARRENDADA,40,1500000,350000,0,72,72403199,18,E
HOMBRE,CASADO,FAMILIAR,44,2605644,1160175,0,97,68000000,128,D
HOMBRE,VIUDO,FAMILIAR,78,2780608,1104074,0,140,76000000,5,A
HOMBRE,CASADO,FAMILIAR,52,2077600,560952,0,140,78000000,97,C
MUJER,SOLTERO,FAMILIAR,44,687617,0,1,60,67100000,627,E
HOMBRE,CASADO,PROPIA,56,4014081,1456995,1,60,95000000,231,E
HOMBRE,SOLTERO,FAMILIAR,71,828116,305039,0,140,23100000,310,E
HOMBRE,CASADO,PROPIA,40,2215585,1229084,0,140,67800000,158,D
HOMBRE,CASADO,ARRENDADA,52,1600000,1500000,0,60,37317158,48,C
HOMBRE,CASADO,FAMILIAR,49,2600000,0,0,72,107428000,322,E
MUJER,CASADO,PROPIA,56,3641927,2603748,0,120,138800000,5,A
HOMBRE,SOLTERO,PROPIA,75,3027182,1684301,0,140,93000000,5,A
MUJER,SOLTERO,FAMILIAR,46,1578036,106823,0,140,89700000,5,A
HOMBRE,UNION LIBRE ,FAMILIAR,39,2035528,970134,0,142,106800000,158,E
HOMBRE,SOLTERO,FAMILIAR,37,2154152,1089767,0,140,70500000,371,E
HOMBRE,CASADO,PROPIA,53,1912647,625610,2,72,22266292,77,D
HOMBRE,CASADO,PROPIA,47,10250000,3419666,2,60,35000000,290,E
HOMBRE,CASADO,FAMILIAR,50,4155500,519200,0,60,60000000,47,B
HOMBRE,SOLTERO,FAMILIAR,34,2547088,50001,0,63,19635034,534,D
HOMBRE,CASADO,FAMILIAR,46,3170483,1482784,0,180,90061631,433,E
HOMBRE,SOLTERO,FAMILIAR,51,750000,0,1,60,84150000,442,E
HOMBRE,SOLTERO,FAMILIAR,51,2535416,622811,0,60,61598915,15,A
MUJER,SOLTERO,FAMILIAR,35,20416392,15086166,0,72,43285456,76,D
MUJER,SEPARADO,PROPIA,64,3660394,1586188,0,96,100000000,5,A
HOMBRE,SOLTERO,#¡VALOR!,49,3641927,0,0,120,129000000,5,A
HOMBRE,SOLTERO,PROPIA,43,110000000,5800000,0,72,180000000,349,D
MUJER,CASADO,FAMILIAR,32,1773036,784328,0,120,130000000,5,A
HOMBRE,SOLTERO,FAMILIAR,77,1256659,497777,0,148,39500000,675,E
MUJER,CASADO,FAMILIAR,42,2200730,1339436,0,120,77300000,5,A
HOMBRE,SOLTERO,FAMILIAR,45,2593460,1326665,0,173,122000000,67,B
MUJER,RELIGIOSO,PROPIA,54,0,2200000,0,45,124580759,71,D
MUJER,SOLTERO,FAMILIAR,47,3700000,1413457,0,73,41358201,163,E
MUJER,CASADO,FAMILIAR,40,1856200,140200,1,60,31000000,10,B
HOMBRE,SOLTERO,ARRENDADA,42,15000000,8500000,0,60,84713700,223,E
HOMBRE,CASADO,FAMILIAR,61,1,1000001,0,61,77818000,345,D
HOMBRE,SOLTERO,FAMILIAR,60,1377745,680688,0,149,32000000,5,A
HOMBRE,SOLTERO,FAMILIAR,31,1977665,1114080,0,120,56500000,583,E
HOMBRE,CASADO,PROPIA,32,2010394,1141607,0,140,57800000,463,E
MUJER,CASADO,FAMILIAR,47,15000000,16200000,0,60,281990000,10,E
MUJER,SOLTERO,PROPIA,56,2000000,300000,0,48,6853649,345,E
MUJER,SOLTERO,FAMILIAR,40,7209978,0,1,45,44012142,726,E
HOMBRE,CASADO,PROPIA,35,3800000,380000,0,55,42610661,10,E
HOMBRE,CASADO,PROPIA,52,0,53553000,0,60,316000000,103,C
HOMBRE,SOLTERO,FAMILIAR,54,24166667,18135712,0,72,68356352,163,D
HOMBRE,SOLTERO,PROPIA,69,2405609,1108458,0,41,106500000,5,A
MUJER,CASADO,PROPIA,40,1143000,448906,0,75,18959409,5,E
HOMBRE,CASADO,FAMILIAR,53,5359427,2947138,0,180,122328523,736,E
MUJER,CASADO,FAMILIAR,48,5304308,2530442,0,120,180000000,5,A
HOMBRE,SOLTERO,FAMILIAR,32,1977665,1162945,0,120,49500000,310,E
HOMBRE,SOLTERO,FAMILIAR,37,800000,0,0,123,61700000,5,A
HOMBRE,CASADO,ARRENDADA,64,2795377,1000000,1,48,10081970,466,EE
MUJER,SOLTERO,FAMILIAR,33,2245080,952620,0,78,24711863,313,E
HOMBRE,SOLTERO,FAMILIAR,57,2992780,188508,0,48,20600000,614,E
HOMBRE,SOLTERO,#¡VALOR!,45,1474332,232344,0,120,64500000,280,E
MUJER,UNION LIBRE ,PROPIA,43,737717,252000,0,72,69249464,221,E
HOMBRE,CASADO,ARRENDADA,67,2000000,30000,0,60,7020599,7,A
HOMBRE,CASADO,#¡VALOR!,55,2500000,285395,0,72,98126850,99,C
HOMBRE,CASADO,PROPIA,67,3900000,1000000,0,40,5341778,797,E
HOMBRE,SOLTERO,FAMILIAR,41,6468250,4841671,0,60,70000000,4,A
HOMBRE,SOLTERO,PROPIA,57,1766752,866886,0,120,55000000,5,A
MUJER,SOLTERO,FAMILIAR,41,1922920,153834,0,36,15000000,3,A
HOMBRE,VIUDO,PROPIA,75,7693992,923400,0,71,56895117,2,A
HOMBRE,SOLTERO,PROPIA,45,2231446,682685,0,48,5644587,246,E
HOMBRE,CASADO,PROPIA,61,3101440,1286381,0,150,48949207,767,E
MUJER,CASADO,PROPIA,34,130000000,1000000,0,60,200000000,2,D
MUJER,SOLTERO,PROPIA,53,2973410,1162455,0,96,68000000,524,E
HOMBRE,CASADO,FAMILIAR,46,7500000,2550000,0,60,32600000,1,A
HOMBRE,SOLTERO,PROPIA,40,5894192,1,0,72,56642179,1,A
HOMBRE,CASADO,PROPIA,59,15073000,1000000,0,60,50201000,490,D
MUJER,UNION LIBRE ,#N/A,15,2161708331,1108719000,99,38,600000000,287,D
MUJER,CASADO,PROPIA,26,0,16250000,0,66,282000000,1,B
HOMBRE,SOLTERO,PROPIA,39,0,274722360,0,72,209000000,1,A
HOMBRE,CASADO,FAMILIAR,49,1752813,784969,0,140,49000000,463,E
HOMBRE,CASADO,PROPIA,51,6109000,27044712,0,37,185496164,270,E
HOMBRE,CASADO,PROPIA,50,58000000,0,0,60,120000000,1,A
HOMBRE,SOLTERO,ARRENDADA,75,2000000,500000,0,60,33171034,575,E
HOMBRE,UNION LIBRE ,PROPIA,59,10000000,1000000,0,60,83900000,59,C
MUJER,VIUDO,PROPIA,59,0,295348875,0,72,130245428,28,A
HOMBRE,CASADO,PROPIA,58,1364640,472331,2,72,72382209,59,C
HOMBRE,CASADO,PROPIA,62,18796000,8577817,0,72,98761984,486,E
MUJER,UNION LIBRE ,FAMILIAR,57,1234247,513786,0,119,52000000,5,A
MUJER,SEPARADO,PROPIA,58,2805476,1459379,0,140,103000000,5,A
HOMBRE,SOLTERO,PROPIA,34,1999713,1052997,0,140,48000000,67,B
HOMBRE,SOLTERO,FAMILIAR,67,2853509,1498216,0,140,101000000,36,A
MUJER,SOLTERO,PROPIA,58,3153489,1595113,0,140,110000000,189,D
MUJER,SOLTERO,FAMILIAR,49,3641927,2005971,0,142,136000000,36,B
HOMBRE,SOLTERO,PROPIA,41,6360000,1501000,0,96,67603530,635,E
HOMBRE,CASADO,PROPIA,41,0,10710644,0,72,70000000,25,A
HOMBRE,CASADO,FAMILIAR,32,9231000,7216193,0,60,46000000,725,E
HOMBRE,CASADO,PROPIA,44,30000000,0,0,60,81990000,786,E
HOMBRE,SOLTERO,PROPIA,64,1572475,736507,0,88,30000000,555,E
HOMBRE,UNION LIBRE ,ARRENDADA,46,730000,0,3,96,18000000,5,B
HOMBRE,SOLTERO,#¡VALOR!,36,1585604,853944,0,140,56000000,706,E
MUJER,CASADO,PROPIA,38,35000000,20000000,0,60,166500000,203,D
MUJER,SOLTERO,FAMILIAR,43,1263240,555086,0,140,82000000,463,E
HOMBRE,SOLTERO,FAMILIAR,28,1893378,839396,0,60,23000000,341,E
HOMBRE,CASADO,PROPIA,35,2089700,1114154,0,140,78000000,706,E
HOMBRE,SOLTERO,FAMILIAR,38,2306507,791406,0,120,79500000,463,E
MUJER,SOLTERO,PROPIA,60,1069192,352448,0,120,48000000,36,A
MUJER,SEPARADO,FAMILIAR,60,2425592,1332126,0,140,102000000,341,E
MUJER,CASADO,PROPIA,48,3480000,31360000,0,72,168000000,80,D
MUJER,SOLTERO,FAMILIAR,52,2671586,967636,0,120,50000000,645,E
MUJER,SOLTERO,FAMILIAR,65,3094027,310000,0,60,27000000,475,E
HOMBRE,SOLTERO,FAMILIAR,33,2010394,723341,0,140,59700000,158,D
MUJER,SOLTERO,FAMILIAR,50,1791871,988381,0,140,57000000,67,B
HOMBRE,SOLTERO,FAMILIAR,35,2153146,1084469,0,140,75000000,614,E
HOMBRE,SOLTERO,PROPIA,31,1977665,1173382,0,140,51500000,280,E
